Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,"-0,00867009186442747","-3,58485072429764E-17","0,124199176347324",0,0,0,"111,526186669864","3,76785275269803","-5,0861155152485E-06","0,00352130980201385","6,13036445102763","7,99534165603247E-08","8,88809612781325",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/base_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/base_link.STL,,arac_base-1;arac_bacak-1;arac_bacak-2;arac_saft-1,govde_eks,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
sol_on,"-1,11022302462516E-16","-0,0799719573124783",0,0,0,0,"12,2881747309022","0,101607852855677","-1,16556795373952E-18","9,10023964098445E-18","0,150763206623211","1,6161906065395E-20","0,101607852855677",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sol_on.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sol_on.STL,,arac_teker-4,sol_on_eks,Axis_sol_on_,sol_on_,revolute,"-0,48003","0,54","0,45571",0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
sol_arka,0,"-0,0799719573124783","-2,77555756156289E-17",0,0,0,"12,2881747309022","0,101607852855677","6,52210343866546E-21","9,40523092113667E-18","0,150763206623211","-2,14664407344862E-20","0,101607852855677",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sol_arka.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sol_arka.STL,,arac_teker-1,sol_arka_eks,Axis_sol_arka_,sol_arka_,revolute,"0,37877","0,54","0,4368",0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
sag_on,"-1,11022302462516E-16","0,0799719573124784",0,0,0,0,"12,2881747309022","0,101607852855677","-6,35740904731236E-20","-4,43227856752044E-18","0,150763206623211","-4,46689213363548E-20","0,101607852855677",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sag_on.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sag_on.STL,,arac_teker-2,sag_on_eks,Axis_sag_on_,sag_on_,revolute,"-0,48359","-0,54","0,45036",0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
sag_arka,"-0,00339446611035077","-1,00002804268752","0,00546298249647806",0,0,0,"12,2881747309022","0,101607852855677","-1,46655474022555E-20","-7,13062527091028E-18","0,150763206623211","-1,61150821649408E-20","0,101607852855677",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sag_arka.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/sag_arka.STL,,arac_teker-3,sol_arka_eks,Axis_sag_arka_,sag_arka_,revolute,"0,37877","0,54","0,4368",0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
lidar1,"-0,430431102165968","-1,322030961304E-16","-0,0182992396519001",0,0,0,"0,121132741228718","7,68201124271256E-05","-2,50591885031101E-22","2,96799895260638E-21","7,68201124271256E-05","3,62172668058811E-21","3,06265482457437E-05",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/lidar1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/lidar1.STL,,lidar1-1,govde_eks,,lidar_1,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
lidar2,"-0,0425082730022468","-1,75031560437768E-16","-0,0587801437584316",0,0,0,"0,565132741228718","0,00135135963067584","1,87350135405495E-20","-6,3004905598032E-21","0,00135135963067584","-8,33276760313166E-21","0,000329026548245744",0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/lidar2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://arac_Montaj1_urdf/meshes/lidar2.STL,,lidar2-1,govde_eks,Eksen_X,lidar_2,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
